1985,1,17,0,7,1
1985,1,20,0,7,0
1985,1,23,0,7,1
1985,1,26,0,7,1
1985,1,29,0,7,0
1985,1,32,0,7,0
1985,1,35,0,7,0
1985,1,38,0,7,0
1985,1,41,0,7,1
1985,2,0,0,8,1
1985,2,2,0,8,1
1985,2,5,0,8,1
1985,2,8,0,8,1
1985,2,11,0,8,1
1985,2,14,0,8,1
1985,2,17,0,8,0
1985,2,20,0,8,1
1985,2,23,0,8,1
1985,2,26,0,8,1
1985,2,29,0,8,1
1985,2,32,0,8,0
1985,2,35,0,8,0
1985,2,38,0,8,0
1985,2,41,0,8,1
1985,3,0,0,9,1
1985,3,2,0,9,1
1985,3,5,0,9,1
1985,3,8,0,9,1
1985,3,11,0,9,1
1985,3,14,0,9,1
1985,3,17,0,9,1
1985,3,20,0,9,1
1985,3,23,0,9,1
1985,3,26,0,9,1
1985,3,29,0,9,1
1985,3,32,0,9,0
1985,3,35,0,9,0
1985,3,38,0,9,0
1985,3,41,0,9,0
1985,4,0,0,10,1
1985,4,2,0,10,1
1985,4,5,0,10,1
1985,4,8,0,10,1
1985,4,11,0,10,1
1985,4,14,0,10,1
1985,4,17,0,10,1
1985,4,20,0,10,1
1985,4,23,0,10,1
1985,4,26,0,10,0
1985,4,29,0,10,1
1985,4,32,0,10,1
1985,4,35,0,10,0
1985,4,38,0,10,0
1985,4,41,0,10,1
1986,1,0,0,11,1
1986,1,2,0,11,1
1986,1,5,0,11,1
1986,1,8,0,11,1
1986,1,11,0,11,1
1986,1,14,0,11,1
1986,1,17,0,11,1
1986,1,20,0,11,1
1986,1,23,0,11,1
1986,1,26,0,11,1
1986,1,29,0,11,1
1986,1,32,0,11,0
1986,1,35,0,11,0
1986,1,38,0,11,0
1986,1,41,0,11,1
1986,2,0,0,12,1
1986,2,2,0,12,1
1986,2,5,0,12,1
1986,2,8,0,12,1
1986,2,11,0,12,1
1986,2,14,0,12,1
1986,2,17,0,12,1
1986,2,20,0,12,1
1986,2,23,0,12,1
1986,2,26,0,12,1
1986,2,29,0,12,1
1986,2,32,0,12,1
1986,2,35,0,12,0
1986,2,38,0,12,1
1986,2,41,0,12,1
1986,3,0,0,13,1
1986,3,2,0,13,1
1986,3,5,0,13,1
1986,3,8,0,13,1
1986,3,11,0,13,1
1986,3,14,0,13,1
1986,3,17,0,13,1
1986,3,20,0,13,1
1986,3,23,0,13,1
1986,3,26,0,13,1
1986,3,29,0,13,1
1986,3,32,0,13,0
1986,3,35,0,13,0
1986,3,38,0,13,0
1986,3,41,0,13,1
1986,4,0,0,14,1
1986,4,2,0,14,1
1986,4,5,0,14,1
1986,4,8,0,14,1
1986,4,11,0,14,1
1986,4,14,0,14,1
1986,4,17,0,14,0
1986,4,20,0,14,1
1986,4,23,0,14,0
1986,4,26,0,14,0
1986,4,29,0,14,0
1986,4,32,0,14,0
1986,4,35,0,14,0
1986,4,38,0,14,1
1986,4,41,0,14,1
1987,1,0,0,15,1
1987,1,2,0,15,1
1987,1,5,0,15,1
1987,1,8,0,15,1
1987,1,11,0,15,1
1987,1,14,0,15,1
1987,1,17,0,15,1
1987,1,20,0,15,1
1987,1,23,0,15,1
1987,1,26,0,15,0
1987,1,29,0,15,1
1987,1,32,0,15,0
1987,1,35,0,15,1
1987,1,38,0,15,1
1987,1,41,0,15,1
1987,2,0,0,16,1
1987,2,2,0,16,1
1987,2,5,0,16,1
1987,2,8,0,16,1
1987,2,11,0,16,1
1987,2,14,0,16,1
1987,2,17,0,16,1
1987,2,20,0,16,1
1987,2,23,0,16,1
1987,2,26,0,16,1
1987,2,29,0,16,0
1987,2,32,0,16,0
1987,2,35,0,16,0
1987,2,38,0,16,1
1987,2,41,0,16,1
1987,3,0,0,17,1
1987,3,2,0,17,1
1987,3,5,0,17,1
1987,3,8,0,17,1
1987,3,11,0,17,1
1987,3,14,0,17,1
1987,3,17,0,17,1
1987,3,20,0,17,1
1987,3,23,0,17,1
1987,3,26,0,17,1
1987,3,29,0,17,0
1987,3,32,0,17,0
1987,3,35,0,17,0
1987,3,38,0,17,1
1987,3,41,0,17,1
1987,4,0,0,18,1
1987,4,2,0,18,1
1987,4,5,0,18,1
1987,4,8,0,18,1
1987,4,11,0,18,1
1987,4,14,0,18,1
1987,4,17,0,18,1
1987,4,20,0,18,1
1987,4,23,0,18,1
1987,4,26,0,18,1
1987,4,29,0,18,1
1987,4,32,0,18,1
1987,4,35,0,18,1
1987,4,38,0,18,1
1987,4,41,0,18,1
1988,1,0,0,19,1
1988,1,2,0,19,1
1988,1,5,0,19,1
1988,1,8,0,19,1
1988,1,11,0,19,1
1988,1,14,0,19,1
1988,1,17,0,19,1
1988,1,20,0,19,1
1988,1,23,0,19,1
1988,1,26,0,19,1
1988,1,29,0,19,1
1988,1,32,0,19,1
1988,1,35,0,19,1
1988,1,38,0,19,1
1988,1,41,0,19,1
1988,2,0,0,20,1
1988,2,2,0,20,1
1988,2,5,0,20,1
1988,2,8,0,20,1
1988,2,11,0,20,1
1988,2,14,0,20,1
1988,2,17,0,20,1
1988,2,20,0,20,1
1988,2,23,0,20,1
1988,2,26,0,20,1
1988,2,29,0,20,1
1988,2,32,0,20,1
1988,2,35,0,20,1
1988,2,38,0,20,1
1988,2,41,0,20,1
1988,3,0,0,21,1
1988,3,2,0,21,1
1988,3,5,0,21,1
1988,3,8,0,21,1
1988,3,11,0,21,1
1988,3,14,0,21,1
1988,3,17,0,21,1
1988,3,20,0,21,1
1988,3,23,0,21,1
1988,3,26,0,21,1
1988,3,29,0,21,1
1988,3,32,0,21,1
1988,3,35,0,21,0
1988,3,38,0,21,1
1988,3,41,0,21,1
1988,4,0,0,22,1
1988,4,2,0,22,1
1988,4,5,0,22,1
1988,4,8,0,22,1
1988,4,11,0,22,1
1988,4,14,0,22,1
1988,4,17,0,22,1
1988,4,20,0,22,1
1988,4,23,0,22,1
1988,4,26,0,22,1
1988,4,29,0,22,1
1988,4,32,0,22,0
1988,4,35,0,22,0
1988,4,38,0,22,1
1988,4,41,0,22,1
1989,1,0,0,23,1
1989,1,2,0,23,1
1989,1,5,0,23,1
1989,1,8,0,23,1
1989,1,11,0,23,1
1989,1,14,0,23,1
1989,1,17,0,23,1
1989,1,20,0,23,1
1989,1,23,0,23,1
1989,1,26,0,23,1
1989,1,29,0,23,0
1989,1,32,0,23,1
1989,1,35,0,23,1
1989,1,38,0,23,0
1989,1,41,0,23,1
1989,2,0,0,24,1
1989,2,2,0,24,1
1989,2,5,0,24,1
1989,2,8,0,24,1
1989,2,11,0,24,1
1989,2,14,0,24,1
1989,2,17,0,24,1
1989,2,20,0,24,1
1989,2,23,0,24,1
1989,2,26,0,24,0
1989,2,29,0,24,1
1989,2,32,0,24,1
1989,2,35,0,24,0
1989,2,38,0,24,1
1989,2,41,0,24,1
1989,3,0,0,25,1
1989,3,2,0,25,1
1989,3,5,0,25,1
1989,3,8,0,25,1
1989,3,11,0,25,1
1989,3,14,0,25,1
1989,3,17,0,25,1
1989,3,20,0,25,1
1989,3,23,0,25,1
1989,3,26,0,25,1
1989,3,29,0,25,0
1989,3,32,0,25,1
1989,3,35,0,25,1
1989,3,38,0,25,1
1989,3,41,1,25,0
1989,4,0,0,26,1
1989,4,2,0,26,1
1989,4,5,0,26,1
1989,4,8,0,26,1
1989,4,11,0,26,1
1989,4,14,0,26,1
1989,4,17,0,26,1
1989,4,20,0,26,1
1989,4,23,0,26,1
1989,4,26,0,26,1
1989,4,29,0,26,1
1989,4,32,0,26,1
1989,4,35,0,26,1
1989,4,38,1,26,0
1989,4,41,1,26,0
1990,1,0,0,27,1
1990,1,2,0,27,1
1990,1,5,0,27,1
1990,1,8,0,27,1
1990,1,11,0,27,1
1990,1,14,0,27,1
1990,1,17,0,27,1
1990,1,20,0,27,1
1990,1,23,0,27,1
1990,1,26,0,27,1
1990,1,29,0,27,1
1990,1,32,0,27,1
1990,1,35,1,27,0
1990,1,38,1,27,0
1990,1,41,1,27,0
1990,2,0,0,28,1
1990,2,2,0,28,1
1990,2,5,0,28,1
1990,2,8,0,28,1
1990,2,11,0,28,1
1990,2,14,0,28,1
1990,2,17,0,28,1
1990,2,20,0,28,1
1990,2,23,0,28,1
1990,2,26,0,28,1
1990,2,29,0,28,0
1990,2,32,1,28,0
1990,2,35,1,28,0
1990,2,38,1,28,0
1990,2,41,1,28,0
1990,3,0,0,29,1
1990,3,2,0,29,1
1990,3,5,0,29,1
1990,3,8,0,29,1
1990,3,11,0,29,1
1990,3,14,0,29,1
1990,3,17,0,29,1
1990,3,20,0,29,1
1990,3,23,0,29,1
1990,3,26,0,29,1
1990,3,29,1,29,0
1990,3,32,1,29,0
1990,3,35,1,29,0
1990,3,38,1,29,0
1990,3,41,1,29,0
1990,4,0,0,30,1
1990,4,2,0,30,1
1990,4,5,0,30,1
1990,4,8,0,30,1
1990,4,11,0,30,1
1990,4,14,0,30,1
1990,4,17,0,30,1
1990,4,20,0,30,1
1990,4,23,0,30,1
1990,4,26,1,30,0
1990,4,29,1,30,0
1990,4,32,1,30,0
1990,4,35,1,30,0
1990,4,38,1,30,0
1990,4,41,1,30,0
1991,1,0,0,31,1
1991,1,2,0,31,1
1991,1,5,0,31,1
1991,1,8,0,31,1
1991,1,11,0,31,1
1991,1,14,0,31,1
1991,1,17,0,31,1
1991,1,20,0,31,1
1991,1,23,1,31,1
1991,1,26,1,31,0
1991,1,29,1,31,0
1991,1,32,1,31,0
1991,1,35,1,31,0
1991,1,38,1,31,0
1991,1,41,1,31,0
1991,2,0,0,32,1
1991,2,2,0,32,1
1991,2,5,0,32,1
1991,2,8,0,32,1
1991,2,11,0,32,1
1991,2,14,0,32,1
1991,2,17,0,32,1
1991,2,20,1,32,1
1991,2,23,1,32,0
1991,2,26,1,32,0
1991,2,29,1,32,0
1991,2,32,1,32,0
1991,2,35,1,32,0
1991,2,38,1,32,0
1991,2,41,1,32,0
1991,3,0,0,33,1
1991,3,2,0,33,1
1991,3,5,0,33,1
1991,3,8,0,33,1
1991,3,11,0,33,1
1991,3,14,0,33,1
1991,3,17,1,33,1
1991,3,20,1,33,0
1991,3,23,1,33,0
1991,3,26,1,33,0
1991,3,29,1,33,0
1991,3,32,1,33,0
1991,3,35,1,33,0
1991,3,38,1,33,0
1991,3,41,1,33,0
1991,4,0,0,34,1
1991,4,2,0,34,1
1991,4,5,0,34,1
1991,4,8,0,34,1
1991,4,11,0,34,1
1991,4,14,1,34,1
1991,4,17,1,34,0
1991,4,20,1,34,0
1991,4,23,1,34,0
1991,4,26,1,34,0
1991,4,29,1,34,0
1991,4,32,1,34,0
1991,4,35,1,34,0
1991,4,38,1,34,0
1991,4,41,1,34,0
1992,1,0,0,35,1
1992,1,2,0,35,1
1992,1,5,0,35,1
1992,1,8,0,35,1
1992,1,11,1,35,1
1992,1,14,1,35,0
1992,1,17,1,35,0
1992,1,20,1,35,0
1992,1,23,1,35,0
1992,1,26,1,35,0
1992,1,29,1,35,0
1992,1,32,1,35,0
1992,1,35,1,35,0
1992,1,38,1,35,0
1992,1,41,1,35,0
1992,2,0,0,36,1
1992,2,2,0,36,1
1992,2,5,0,36,1
1992,2,8,1,36,1
1992,2,11,1,36,0
1992,2,14,1,36,0
1992,2,17,1,36,0
1992,2,20,1,36,0
1992,2,23,1,36,0
1992,2,26,1,36,0
1992,2,29,1,36,0
1992,2,32,1,36,0
1992,2,35,1,36,0
1992,2,38,1,36,0
1992,2,41,1,36,0
1992,3,0,0,37,1
1992,3,2,0,37,1
1992,3,5,1,37,1
1992,3,8,1,37,0
1992,3,11,1,37,0
1992,3,14,1,37,0
1992,3,17,1,37,0
1992,3,20,1,37,0
1992,3,23,1,37,0
1992,3,26,1,37,0
1992,3,29,1,37,0
1992,3,32,1,37,0
1992,3,35,1,37,0
1992,3,38,1,37,0
1992,3,41,1,37,0
1992,4,0,0,38,1
1992,4,2,1,38,1
1992,4,5,1,38,0
1992,4,8,1,38,0
1992,4,11,1,38,0
1992,4,14,1,38,0
1992,4,17,1,38,0
1992,4,20,1,38,0
1992,4,23,1,38,0
1992,4,26,1,38,0
1992,4,29,1,38,0
1992,4,32,1,38,0
1992,4,35,1,38,0
1992,4,38,1,38,0
1992,4,41,1,38,0
